Singer,Name,Lyric,Category
林宥嘉, 作伴,風哪吹 吹起你送的批未來的路 不是那麼清楚過去的誓言 親像一朵花紛飛 再那個山嶺走過了 幾個秋冬如今你 參溫作伴拿著三件黑衫 找著心內的紅暝夢時不能拖磨若是每個拜六 我是找你無人你的歌聲是你的影我會記得你的身影因為你的歌聲,友情
林宥嘉, 4 號病房,那對紅眼每隔兩秒會放箭那邊誰剛換上人形的假面那顆心如鋼鐵 那顆心剩一半怎麼沒人看見我會乖乖吃藥別放我出去  隔著牆已聽見外面好多鬼迫不及待等我 變成他們同類  我才不要叛變信我 有鬼 正在摧毀人類信我 有鬼 這種天機吃藥前只能說一遍蜘蛛正要告訴我誰是內奸就被護士假裝不小心踩扁醫生眉頭有隻 狸貓昏昏欲睡相信他也淪陷  鄰床那位準備好出去應戰臨走前對我說要聽話一點我又不是傻子 我比誰都明白這裡比外面安全信我 有鬼 正在摧毀人類信我 有鬼 它們看起來和人沒分別信我 有鬼 就快要佔領整個世界信我 有鬼 這種天機吃藥前只能說一遍信我 有鬼 就在你心裡面信我 有鬼 拼命製造著華麗的幻覺信我 有鬼 讓你愛上這荒唐世界信我 有鬼 讓你以為我才是瘋子讓你以為我才是瘋子對不對,反抗反駁反諷
林宥嘉, Runaway Mama,她惺忪著眼袋 幫寶貝 穿好制服時候到去陽台 幫老公 曬 四角內褲一邊預錄選秀節目一邊逛逛臉書熬過發霉的下午她注視著火爐 忽然間 夢 歷歷在目從前有位少女 她快樂 在漫舞Runaway runaway runaway義無反顧 yeah打翻了醬醋 丟抹布 她要爬出墳墓遠處漫天華麗雲朵 在飄浮 yeahRunaway runaway她跳出新的旅途她毅然放下屠刀 不當誰 萬能的師奶脫下了圍裙 為自己 綁上了芭蕾舞鞋帶  她的舞步自成一派 她 管他如何冷眼看待只為了自己而旋轉 喔他終於要 跟她攤牌 嘿 最好給我回來這 地獄廚房 別 妄想舞台 嘿 嘿 喔她迎著 暴烈的風雨 在漫舞Runaway runaway runaway義無反顧一個人摸黑 忍著淚 她要穿越迷霧天邊星宿就像夢想 在飛舞 yeahRunaway runaway runawayrunaway runaway 不再害怕Runaway runaway runaway 義無反顧她終於找回 她是誰 繼續這場演出遠處太多良辰美景 要追逐 yeahRunaway runaway 你為了誰 趕路,反抗反駁反諷
林宥嘉, 別讓我走遠,整個世界在腐爛腐爛的都與我無關這黑暗 我多習慣習慣到不再需要看我曾在黑暗頂端以為光的距離很短想去攀 又跌下來我還能不能再期待don't you stay?多看我一眼無視我的臉 任何疲倦看穿我最脆弱的防備沈默以對 都無所謂任何角落都沒差別don't you stay?陪在我身邊  無視這世界 任何崩裂看進我所深陷的深淵讓我感覺 黑暗裡面光線是抓得到的線讓我感覺 黑暗裡面光線越熾熱越強烈if you stay陪在我身邊凝視我的臉 所有狼狽照亮我陰暗的每一面不顧一切 包圍一切光線裡別讓我走遠,反抗反駁反諷
林宥嘉, 拾荒,別人心碎的荒織一串美麗的謊賺人熱淚　佔據暢銷排行那些傷越是心酸情節越曲折刁鑽療效越強　人們就愛這樣都對我崇拜都為我瘋狂單憑想像　捏造雷同的遺憾哭完就算　誰管作者的孤單將沉默暗淡的疤渲染出鮮豔的畫  好讓渴望　得以靠近希望有些痛越是隱瞞夢醒發作越野蠻天就快亮　埋頭驅趕空蕩都對我崇拜都為我瘋狂任憑寂寞　躲進故事裡糾纏如有氾濫　請成全我的妄想誰讓我受傷誰為我拾荒我的完整　全賴別人的荒唐我的燦爛　竟然跟自己無關,反抗反駁反諷
林宥嘉, 美妙生活,道理好多不夠消息嘴巴多 只要熱鬧不分對錯都不錯朋友好多不夠社交網路多 感情豐富氾濫又神出鬼沒wow 這麼美妙的生活 怎麼好意思不活 怎麼好意思不快活wow 這麼奇妙的生活 只怕把什麼錯過 不怕有心情說寂寞發明好多不夠新鮮玩意多 有的沒的都有沒機會執著新聞好多不夠爆笑材料多 隨便惡搞一下再惡補灑脫wow 這麼美妙的生活 怎麼好意思不活 怎麼好意思不快活wow 這麼奇妙的生活 只怕把什麼錯過 不怕有心情說寂寞  抗議我要抗議沒想到抗議什麼我想什麼變什麼就像什麼比現實更真實平庸剪貼再剪貼到誘惑裸眼看到的美滿沒話說wow 這麼美妙的生活 怎麼好意思不活 比快活更快的生活wow 這麼美妙的生活 怎麼捨得不去活 活到每天值得直播wow 這麼美妙的生活 又怎麼好意思不活 美就美在不缺什麼wow 這麼美好的生活 還是要好好的活 好就好在不愁寂寞,反抗反駁反諷
林宥嘉, 病態,很奇怪　你沒欠他債　付出一切也放不進他口袋你不要　有心人　的愛戴　只有他的敷衍才算關懷不應該　又像活該　不懂計算才能夠投入戀愛回報至上擁抱只是買和賣　不愛不錯又太無奈眼看你哭著笑坐著等站著睡簡直是病態感性的灰燼沉淪無底的大海你眼色一時黑一時白一時紅轉變得真快理智跟愛情屢戰屢敗　怕你的左腦開始腐壞你腦袋　長滿了青苔　平時精明的你再等待他屠宰  你寧願　享受著　給傷害　都不放手接受另一個青睞不應該　又像活該　不曾快樂怎捨得為他悲哀才看不到我在你身邊發呆　在你的面前像個乞丐我為你哭著笑坐著等站著睡簡直是病態　感性的灰燼沉淪無底的大海我眼色一時黑一時白一時紅轉變得真快　理智跟愛情屢戰屢敗我們都哭著笑坐著等站著睡簡直是病態　感性的灰燼沉淪無底的大海那眼色一時黑一時白一時紅轉變得真快理智跟愛情屢戰屢敗　我們的左腦開始腐壞感情就是這點最精采,反抗反駁反諷
林宥嘉, 越反越愛,被驅逐的天堂 墜落的太陽被踐踏的夢想 不屑求原諒我的倔強 死命保護你的倔強衝破了圍牆誰膚淺的叫嚷 痛批太荒唐我同情他從未 被真愛看上不怕對抗 警告只讓我更渴望狂舞著翅膀讓他們 讓他們 排山倒海封鎖和破壞看著你 看著我 攀過懸崖越被反對越愛讓他們 讓他們 自認關懷不承認迫害看著你 看著我 親吻未來越反對越愛  為你受的冤枉 都不算瘋狂只有你的善良 能讓我悲傷別再凝望 用那樣的心疼眼光我必須頑強讓他們 讓他們 排山倒海封鎖和破壞看著你 看著我 攀過懸崖越被反對越愛讓他們 讓他們 自認關懷不承認迫害看著你 看著我 親吻未來越反對越愛看著你 看著我 親吻未來,反抗反駁反諷
林宥嘉, 解 High人,全球狂歡 偏偏我要 和我獨處全民排隊 可我好想 脫離隊伍搞笑節目在播 為何 眼眶溢出瀑布搞不清楚 如何自處 才不白目寶貝坐下來 讓我說明白我好想對你坦白 卻害怕你乏味轉台若是靜下來 把我看明白是不是就無意外 擔保獲得你的寵愛快要合照 我偏偏要 躲到牆角快要合唱 可我好想 低聲祈禱時間太少 來賓太吵 誰來聽我心跳我只聽到 我只照料 我的需要  寶貝坐下來 讓我說明白別嫌我不夠厲害 太煞風景解你的high若是靜下來 把我看明白萬一我還想做怪 你難道能見怪不怪快樂慢半拍 悲哀慢半拍慢吞吞徘徊 在民調之外愛我不可愛 恨我不夠壞我也很無奈 讓人解high(真的解high)掃興的天才(人見人害)不要把我 想成那樣 從來不是眾望誰要對我 寄予厚望 誰就失望我要說明白 秒針卻太快就這樣淪為公害 萬眾集體把我淘汰若是說明白 原來不精彩像螞蟻沒有名字 大眾臉你喜不喜愛,反抗反駁反諷
林宥嘉, 壞與更壞,原來現實 與那理想 總不太同在谷底 哪有天虹「捱下去」、「別放棄」日日說金句 証明無用絕非雞湯 那樣濃原來落敗百次 也不可黑變紅做媽媽 生出「成功」誰又夠運氣去任擇 各種美滿回頭路常餐 得「死」與「病痛」無論多麼壞 好心態若早知最壞 尚能更壞凡事都很壞 仍能愉快 才是崇高境界  離場或是勉強 結果都一個人二揀一 都很殘忍明白到 遇上你盡力 也只配有場遺憾自選輕傷 更聰敏無論多麼壞 好心態若早知最壞 尚能更壞凡事都很壞 仍能愉快 才是崇高境界留下差跟壞 請表態若不選 你便任人指派研習於失敗 維持歡快 才是崇高境界別乾等 美麗的新世界,反抗反駁反諷
林宥嘉, 讓世界毀滅,一座一座樂園 一塊一塊剝落傾斜我被碾成了碎片一頁一頁回憶 不知不覺泛起焦黑遺忘發生了病變時間越來越慢 拒絕載我到未來雨越來越酸 走來的路都腐爛光越來越暗 誰把希望全都關上就讓世界毀滅就讓一切化成灰 一切荒謬今天都終結就讓我被毀滅作個廢人無所謂 不過是又回到了原點  一堆一堆昨天 一層一層破滅粉碎我在黑洞的邊緣一片一片黑夜 無聲無息逼我撤退等著看我掉眼淚時間越來越慢 拒絕載我到未來雨越來越酸 走來的路都腐爛光越來越暗 誰把希望全都關上就讓世界毀滅就讓一切化成灰 一切荒謬今天都終結就讓我被毀滅就讓驕傲的骨灰 來證明我曾經是誰,反抗反駁反諷
林宥嘉, 唐人街(CHINA TOWN),灑把蔥花加個蛋 不在揚州的炒飯心裡正在怨都快關門 誰還未買單妳說餛飩賣不完 正好拿來作晚餐我看著窗外的珍珠港 配樂是償還逛一條隨機的街 (柏林或米蘭的街)找一種注定的感覺 (噢就是這裡的感覺)我不惜環遊全世界 踏破了鐵鞋 來赴這前生之約找一條有妳的街 (開羅或京都的街)找一種回家的感覺 (是時候停下的感覺)傳說中的歸根落葉 曾經多不屑 原來最渴望的 不過這些熨著別人的襯衣 想著我們的孩子叫什麼名字 小珠桃子 還是Naomi逛一條隨機的街 (柏林或米蘭的街)找一種注定的感覺 (噢就是這裡的感覺)我不惜環遊全世界 踏破了鐵鞋 來赴這前生之約找一條有妳的街 (開羅或京都的街)找一種回家的感覺 (是時候停下的感覺)  傳說中的歸根落葉 曾經多不屑 原來最渴望的 不過這些大紅的燈籠高高掛 處處是古董和字畫雖然很廉價 總算像個家普天下的唐人街 (普天下的唐人街)都是個巨大情意結(牌坊後華麗的幻覺)可是妳漂泊在天涯 一萬零一夜 一定想回家過節在一條陌生的街 (華沙或首爾的街)找一種熟悉的感覺 (流浪將因妳而終結)我已經環遊了世界 踏破了鐵鞋 是時候過一些 平凡的夜,特殊主題
林宥嘉, Last Order,沒關係 真的沒關係我也許 早就該回去再一杯 我告訴自己到此為止 乾了不再續麻煩你 加冰威士忌對不起 來個DOUBLE的喝到這裡 終於夠勇氣 說一個經歷那晚下雨 在這店裡 也放著這首曲有個男子 搭上一個女子反正失戀 他當然不介意 有段艷遇只是回到 他的家裡十幾坪 家徒四壁一聲不響那女的 掉頭離去就像 三個小時前未婚妻 初次到來  嫌棄的樣子沒關係 真的沒關係 一晚上 就失戀兩次那男子 還不懂懷疑 到底自己是否沒出息不客氣 別給我ICE TEA 客人們不是我嚇跑的別看著我 這個不過是 我朋友的經歷那晚下雨 在這店裡 也放著這首曲有個男子 搭上一個女子反正失戀 他當然不介意 有段艷遇只是回到 他的家裡十幾坪 家徒四壁一聲不響那女的 掉頭離去就像 我的未婚妻對不起 好像說成是我的樣子我是沒關係,悲傷
林宥嘉," Off,Do Not Disturb.",不知不覺還在昨天的溫熱快沒有藉口 誰也不能保留從此一次悲傷情願有沒有說明了快樂 於是不再記得你的快樂你的笑容我記得剩我一人路邊痴痴地拉扯卻讓悲傷的我隨你透徹我一定會飛 我不怕將來就算失落的風要我狼狽醒來我也不再飛 怕孤單怕遺憾 我不再絢爛總有一天讓我懂得牽絆  有沒有一旦放下卻還是遺憾為什麼拼了命糾纏我一定會飛 我不怕將來就算失落的風要我狼狽醒來我一定會飛 我不會怕孤單怕失落感慨就算失落我也不再糾纏就算失落我也不會感慨就算失落我也不再等待,悲傷
林宥嘉, 小塵埃,他在五點十分醒來他在清晨時候離開透明的玻璃窗沾滿小塵埃我在這裡 比黑暗更深的夜裡張開眼睛 陌生人寄來一封信我在清晨時候醒來帶著他的暗示離開在跌倒的地方勇敢站起來我在這裡 我在你昨天的夢裡一片烏雲 一座神秘的小森林  誰來擁抱我 保護我 傷害我 放棄我擁抱我 保護我 帶著我逃到黑暗的盡頭擁抱我 保護我 或是傷害我 放棄我擁抱我 保護我 帶著我逃到黑暗的盡頭 等著他他在午夜時分回來 帶著憂傷的歌把回憶敲開我在這裡 手提著沉重的行李迷失在我和你未完成的旅行你在哪裡 一道解不開的謎題隱藏在我和你未完成的作品,悲傷
林宥嘉, 我總是一個人在練習一個人,一個人去上班又一個人去吃飯再和更多的一個人糾纏話才說到一半沒有人聽完我不孤單孤單只是情緒氾濫一個人出去逛又一個人躺在床這晚有多少的一個人沒伴不夠分另一半愛已經用完我不孤單孤單只是不夠果斷我總是一個人在練習一個人寂寞是腳跟回憶是凹痕  也沒有人見證我總是一個人在練習一個人寂寞是腳跟回憶是凹痕我一個人共存我總是一個人在練習一個人寂寞是腳跟回憶是凹痕也沒有人見證我總是一個人在練習一個人寂寞是腳跟回憶是凹痕我一個人共存沒有人在等著一個人一個人在等著沒有人沒有人在等著沒有人,悲傷
林宥嘉, 沒用的傘,明知道這是一場下不完的雨你的傘也沒有用我的臉濕了 弄髒你的雨一開始就該確定天氣不會好轉你的預報都是真的 是我不輕易躲雨你說我傻我真的傻你說我蠢也蠢出火花你說我笨我笨得想等你來 被你打發你說我傻我真的傻你說我蠢也蠢得瘋狂你說我笨我笨得奉上所有牽掛明知道這是一場下不完的雨你的傘也沒有用我的心涼了 冷落了你一開始就該確定我們不會好轉天氣預報都是真的  是我太喜歡淋雨你說我傻我真的傻你說我蠢也蠢出火花你說我笨我笨得想等你來 被你打發你說我傻我真的傻你說我蠢也蠢得瘋狂你說我笨我笨得奉上所有牽掛你說我傻我真的傻你說我蠢也蠢出火花你說我笨我笨得想等你來 被你打發你說我傻我真的傻你說我蠢也蠢得瘋狂你說我笨我笨得奉上所有牽掛明知道這是一場下不完的雨你來了也沒有用你來了也沒有用你來了也沒有用,悲傷
